364,1,"Chicken",7,280000.00,"2018-12-01","2018-12-10",12
365,1,"Edible_Oil",3,13500.00,"2018-10-06","2018-11-25",11
366,1,"Fresh_Fruits",8,160000.00,"2018-11-20","2018-08-30",16
367,1,"Cookies",6,12000.00,"2018-09-15","2018-11-05",8
370,1,"Cakes",9,18000.00,"2018-09-04","2018-10-17",2
373,1,"Health_Drinks",10,50000.00,"2018-08-29","2018-11-01",3
376,1,"Noodles",2,7000.00,"2018-08-31","2018-10-08",7
378,1,"Fish",6,120000.00,"2018-09-27","2018-09-28",5
382,1,"Organic_Staples",6,108000.00,"2018-09-07","2018-10-18",19
385,1,"Biscuits",5,10000.00,"2019-01-05","2018-09-25",13
387,1,"Legumes",10,200000.00,"2018-09-27","2018-09-04",14
390,1,"Chicken",8,320000.00,"2018-11-20","2018-12-28",12
392,1,"Salt",5,25000.00,"2018-10-09","2018-08-27",6
398,1,"Cakes",9,18000.00,"2019-01-08","2018-12-13",2
400,1,"Cookies",1,2000.00,"2018-12-06","2018-12-06",8
402,1,"Chocolates",3,15000.00,"2018-12-24","2018-10-12",4
404,1,"Health_Drinks",5,25000.00,"2018-09-01","2018-12-01",3
405,1,"Breads",9,27000.00,"2018-08-18","2018-10-22",1
406,1,"Cookies",5,10000.00,"2018-12-18","2018-09-05",8
411,1,"Cookies",8,16000.00,"2018-08-27","2018-10-14",8
412,1,"Rice",4,44000.00,"2018-08-11","2018-11-15",17
414,1,"Edible_Oil",4,18000.00,"2018-11-28","2018-12-26",11
415,1,"Salt",4,20000.00,"2018-11-05","2018-11-13",6
416,1,"Salt",7,35000.00,"2018-11-24","2018-10-09",6
424,1,"Organic_Fruits",5,100000.00,"2018-12-07","2018-08-30",21
433,1,"Organic_Fruits",3,60000.00,"2018-12-14","2018-10-21",21
435,1,"Organic_Staples",10,180000.00,"2018-12-07","2019-01-08",19
437,1,"Fresh_Vegetables",5,25000.00,"2018-10-17","2018-10-30",20
439,1,"Fresh_Fruits",6,120000.00,"2018-12-24","2018-11-23",16
440,1,"Fresh_Fruits",1,20000.00,"2018-08-31","2018-12-18",16
441,1,"Salt",10,50000.00,"2018-08-13","2018-09-08",6
452,1,"Fish",5,100000.00,"2018-11-26","2018-10-15",5
454,1,"Rice",2,22000.00,"2018-10-21","2018-11-08",17
455,1,"Legumes",7,140000.00,"2018-09-15","2018-11-19",14
456,1,"Fresh_Fruits",5,100000.00,"2018-12-08","2018-11-01",16
461,1,"Rice",9,99000.00,"2018-09-14","2018-12-02",17
464,1,"Edible_Oil",1,4500.00,"2018-12-11","2018-08-25",11
466,1,"Cakes",8,16000.00,"2018-10-03","2018-09-20",2
469,1,"Legumes",5,100000.00,"2018-10-02","2018-08-20",14
472,1,"Organic_Staples",4,72000.00,"2018-11-22","2018-10-28",19
473,1,"Edible_Oil",10,45000.00,"2018-10-06","2018-10-09",11
474,1,"Chocolates",1,5000.00,"2018-12-15","2018-10-14",4
475,1,"Noodles",4,14000.00,"2018-08-19","2019-01-02",7
480,1,"Fish",2,40000.00,"2018-12-10","2018-10-22",5
489,1,"Organic_Staples",2,36000.00,"2018-12-16","2018-11-05",19
490,1,"Organic_Fruits",7,140000.00,"2018-12-07","2018-10-12",21
492,1,"Organic_Fruits",7,140000.00,"2018-10-12","2018-10-05",21
493,1,"Cookies",5,10000.00,"2018-11-30","2018-11-11",8
501,1,"Fresh_Vegetables",3,15000.00,"2018-10-13","2019-01-02",20
502,1,"Breads",5,15000.00,"2018-12-29","2018-12-27",1
508,1,"Meat",5,375000.00,"2018-10-05","2018-11-30",18
511,1,"Edible_Oil",7,31500.00,"2018-08-19","2019-01-01",11
516,1,"Edible_Oil",9,40500.00,"2018-09-10","2018-10-30",11
518,1,"Meat",5,375000.00,"2018-12-20","2018-12-13",18
524,1,"Cookies",2,4000.00,"2018-11-27","2018-10-28",8
525,1,"Noodles",6,21000.00,"2019-01-08","2018-08-30",7
528,1,"Meat",6,450000.00,"2018-12-09","2018-08-29",18
530,1,"Organic_Vegetables",9,90000.00,"2018-08-13","2018-09-17",9
531,1,"Cookies",6,12000.00,"2018-12-01","2018-12-21",8
532,1,"Breads",5,15000.00,"2018-11-18","2018-11-10",1
536,1,"Health_Drinks",7,35000.00,"2018-08-17","2018-10-11",3
538,1,"Noodles",3,10500.00,"2018-09-21","2018-09-17",7
543,1,"Organic_Staples",6,108000.00,"2018-09-16","2018-08-16",19
555,1,"Meat",2,150000.00,"2018-10-10","2018-10-19",18
561,1,"Breads",1,3000.00,"2018-09-23","2018-09-08",1
564,1,"Fish",2,40000.00,"2018-09-17","2018-11-06",5
572,1,"Fish",10,200000.00,"2018-10-09","2018-09-28",5
577,1,"Chicken",7,280000.00,"2018-09-13","2018-12-22",12
581,1,"Health_Drinks",8,40000.00,"2019-01-02","2018-10-15",3
583,1,"Chocolates",6,30000.00,"2018-08-21","2018-11-01",4
584,1,"Cookies",7,14000.00,"2018-10-31","2018-10-14",8
587,1,"Fresh_Vegetables",5,25000.00,"2018-10-22","2018-10-25",20
588,1,"Organic_Vegetables",3,30000.00,"2018-12-09","2018-09-15",9
590,1,"Cakes",4,8000.00,"2018-10-31","2018-11-25",2
593,1,"Legumes",5,100000.00,"2018-09-28","2018-12-09",14
595,1,"Organic_Vegetables",4,40000.00,"2019-01-08","2018-12-20",9
600,1,"Spices",5,25000.00,"2019-01-07","2019-01-05",15
601,1,"Fish",8,160000.00,"2019-01-05","2018-09-18",5
603,1,"Breads",4,12000.00,"2018-12-25","2018-10-06",1
607,1,"Legumes",5,100000.00,"2018-11-09","2018-08-26",14
617,1,"Salt",1,5000.00,"2018-09-26","2018-10-13",6
618,1,"Organic_Vegetables",5,50000.00,"2018-12-01","2018-12-08",9
621,1,"Fish",6,120000.00,"2018-12-11","2018-11-21",5
622,1,"Fresh_Fruits",6,120000.00,"2018-12-10","2018-08-14",16
629,1,"Organic_Fruits",1,20000.00,"2018-11-10","2018-08-28",21
638,1,"Chicken",8,320000.00,"2018-11-11","2018-10-30",12
639,1,"Organic_Staples",3,54000.00,"2018-09-17","2018-09-23",19
640,1,"Meat",8,600000.00,"2018-10-15","2018-12-21",18
648,1,"Biscuits",6,12000.00,"2018-10-15","2018-10-25",13
650,1,"Fish",4,80000.00,"2018-12-19","2018-12-22",5
657,1,"Breads",5,15000.00,"2018-08-10","2018-12-28",1
660,1,"Cookies",6,12000.00,"2018-10-16","2019-01-01",8
663,1,"Organic_Vegetables",7,70000.00,"2018-09-12","2019-01-06",9
665,1,"Organic_Fruits",8,160000.00,"2018-12-04","2018-08-21",21
666,1,"Noodles",2,7000.00,"2018-09-01","2018-10-15",7
670,1,"Legumes",3,60000.00,"2018-10-21","2019-01-05",14
673,1,"Organic_Staples",10,180000.00,"2018-12-29","2018-10-31",19
674,1,"Flour",1,14000.00,"2018-09-12","2018-12-11",10
675,1,"Cookies",7,14000.00,"2018-09-27","2018-10-11",8
677,1,"Organic_Staples",9,162000.00,"2018-12-31","2018-11-14",19
678,1,"Rice",4,44000.00,"2018-12-03","2018-12-31",17
684,1,"Health_Drinks",9,45000.00,"2019-01-03","2018-12-08",3
686,1,"Chicken",5,200000.00,"2018-11-01","2018-09-01",12
691,1,"Organic_Vegetables",9,90000.00,"2018-12-16","2018-10-07",9
692,1,"Health_Drinks",4,20000.00,"2018-11-08","2018-10-21",3
705,1,"Chicken",2,80000.00,"2018-10-14","2018-09-13",12
706,1,"Organic_Vegetables",7,70000.00,"2018-10-05","2018-11-25",9
707,1,"Cookies",8,16000.00,"2018-11-06","2018-12-19",8
708,1,"Biscuits",5,10000.00,"2018-12-10","2018-09-07",13
710,1,"Spices",2,10000.00,"2018-09-17","2018-10-03",15
715,1,"Cakes",10,20000.00,"2018-12-22","2018-09-13",2
716,1,"Health_Drinks",7,35000.00,"2018-11-18","2018-08-22",3
718,1,"Biscuits",3,6000.00,"2018-11-15","2018-11-28",13
719,1,"Legumes",4,80000.00,"2018-09-13","2018-10-05",14
723,1,"Spices",1,5000.00,"2018-09-11","2018-11-23",15
729,1,"Spices",7,35000.00,"2018-10-08","2018-10-03",15
730,1,"Fish",4,80000.00,"2018-09-27","2018-11-26",5
731,1,"Cakes",2,4000.00,"2018-10-14","2018-10-24",2
733,1,"Edible_Oil",8,36000.00,"2018-09-09","2018-10-01",11
738,1,"Cakes",2,4000.00,"2018-11-28","2018-09-15",2
742,1,"Cakes",7,14000.00,"2018-08-12","2018-09-06",2
744,1,"Fish",9,180000.00,"2018-12-30","2018-09-07",5
747,1,"Biscuits",1,2000.00,"2018-11-10","2018-10-11",13
750,1,"Chocolates",8,40000.00,"2018-09-16","2018-10-21",4
753,1,"Chicken",9,360000.00,"2018-10-13","2018-09-02",12
754,1,"Meat",4,300000.00,"2018-10-05","2018-10-01",18
757,1,"Fresh_Vegetables",6,30000.00,"2018-11-07","2018-09-20",20
763,1,"Edible_Oil",1,4500.00,"2018-12-15","2018-10-01",11
767,1,"Salt",10,50000.00,"2018-10-12","2018-12-27",6
770,1,"Fresh_Fruits",3,60000.00,"2018-11-06","2018-10-30",16
772,1,"Edible_Oil",7,31500.00,"2018-11-16","2018-12-30",11
774,1,"Legumes",1,20000.00,"2018-10-24","2018-08-18",14
776,1,"Rice",3,33000.00,"2018-11-02","2018-10-26",17
779,1,"Meat",5,375000.00,"2018-09-21","2018-10-06",18
783,1,"Biscuits",5,10000.00,"2018-11-29","2018-10-02",13
798,1,"Organic_Staples",4,72000.00,"2018-12-16","2018-11-15",19
803,1,"Meat",8,600000.00,"2018-08-11","2018-08-31",18
804,1,"Fresh_Fruits",2,40000.00,"2018-10-29","2018-12-08",16
807,1,"Chocolates",1,5000.00,"2018-11-11","2018-10-30",4
810,1,"Salt",1,5000.00,"2018-10-22","2018-09-25",6
815,1,"Spices",7,35000.00,"2018-11-05","2018-12-30",15
818,1,"Breads",9,27000.00,"2018-10-16","2018-12-01",1
820,1,"Organic_Fruits",6,120000.00,"2018-10-21","2018-12-31",21
827,1,"Fresh_Vegetables",1,5000.00,"2018-08-20","2018-10-19",20
830,1,"Meat",1,75000.00,"2018-12-30","2018-10-24",18
832,1,"Flour",6,84000.00,"2018-10-17","2018-08-22",10
833,1,"Cookies",4,8000.00,"2018-10-19","2019-01-02",8
841,1,"Rice",2,22000.00,"2019-01-05","2018-10-28",17
843,1,"Organic_Fruits",8,160000.00,"2018-10-20","2018-12-01",21
845,1,"Flour",7,98000.00,"2018-10-15","2018-09-03",10
846,1,"Organic_Staples",10,180000.00,"2018-12-05","2018-11-07",19
847,1,"Chocolates",7,35000.00,"2018-10-31","2018-10-18",4
850,1,"Organic_Fruits",5,100000.00,"2018-10-10","2018-10-28",21
851,1,"Legumes",9,180000.00,"2018-10-08","2018-09-16",14
855,1,"Cakes",4,8000.00,"2018-12-03","2018-11-19",2
858,1,"Breads",6,18000.00,"2018-11-12","2018-11-07",1
862,1,"Organic_Fruits",1,20000.00,"2018-12-13","2018-12-30",21
863,1,"Health_Drinks",4,20000.00,"2018-09-16","2018-12-30",3
868,1,"Chicken",7,280000.00,"2018-12-08","2018-12-17",12
869,1,"Legumes",8,160000.00,"2018-09-09","2018-10-20",14
872,1,"Fresh_Vegetables",3,15000.00,"2018-11-15","2018-12-09",20
873,1,"Organic_Fruits",1,20000.00,"2018-11-09","2018-11-07",21
879,1,"Meat",1,75000.00,"2018-08-24","2018-10-31",18
883,1,"Edible_Oil",3,13500.00,"2018-11-20","2019-01-01",11
885,1,"Rice",3,33000.00,"2018-08-24","2018-08-27",17
889,1,"Spices",8,40000.00,"2018-10-18","2018-12-01",15
902,1,"Health_Drinks",4,20000.00,"2019-01-07","2018-10-04",3
904,1,"Organic_Fruits",1,20000.00,"2018-11-07","2018-11-10",21
907,1,"Rice",8,88000.00,"2019-01-04","2019-01-02",17
910,1,"Biscuits",10,20000.00,"2018-08-22","2018-12-30",13
913,1,"Flour",9,126000.00,"2018-10-30","2018-12-12",10
918,1,"Salt",3,15000.00,"2018-10-11","2018-09-22",6
920,1,"Edible_Oil",2,9000.00,"2018-10-20","2019-01-08",11
930,1,"Flour",4,56000.00,"2018-08-25","2018-08-24",10
932,1,"Fresh_Fruits",2,40000.00,"2018-08-26","2018-10-29",16
934,1,"Spices",8,40000.00,"2018-09-18","2018-10-01",15
939,1,"Flour",10,140000.00,"2019-01-03","2018-08-31",10
946,1,"Biscuits",3,6000.00,"2018-08-14","2018-11-22",13
951,1,"Cookies",2,4000.00,"2018-09-21","2018-08-10",8
954,1,"Edible_Oil",1,4500.00,"2018-09-25","2019-01-06",11
960,1,"Organic_Staples",6,108000.00,"2018-11-24","2018-12-24",19
965,1,"Biscuits",1,2000.00,"2018-11-04","2018-10-27",13
969,1,"Organic_Vegetables",4,40000.00,"2018-12-01","2018-12-27",9
972,1,"Noodles",6,21000.00,"2018-08-13","2018-08-12",7
974,1,"Meat",7,525000.00,"2018-12-26","2018-10-04",18
980,1,"Cakes",1,2000.00,"2018-10-18","2018-12-07",2
981,1,"Meat",6,450000.00,"2018-11-06","2018-12-12",18
982,1,"Organic_Vegetables",2,20000.00,"2018-10-29","2018-11-28",9
994,1,"Fresh_Fruits",5,100000.00,"2018-12-25","2018-09-07",16
1000,1,"Breads",10,30000.00,"2018-12-30","2018-12-04",1
1007,1,"Chocolates",6,30000.00,"2019-01-02","2018-09-20",4
1009,1,"Spices",6,30000.00,"2019-01-05","2018-08-21",15
1016,1,"Noodles",8,28000.00,"2018-08-11","2018-11-03",7
1018,1,"Meat",9,675000.00,"2018-08-31","2018-11-06",18
1020,1,"Fresh_Fruits",8,160000.00,"2018-11-22","2018-09-13",16
1021,1,"Edible_Oil",5,22500.00,"2018-08-10","2018-10-09",11
1030,1,"Organic_Fruits",4,80000.00,"2019-01-05","2018-09-25",21
1032,1,"Organic_Vegetables",6,60000.00,"2018-12-16","2018-09-29",9
1033,1,"Legumes",1,20000.00,"2018-09-24","2018-12-04",14
1035,1,"Rice",5,55000.00,"2019-01-04","2018-12-14",17
1036,1,"Chicken",4,160000.00,"2019-01-03","2018-12-18",12
1039,1,"Biscuits",6,12000.00,"2018-12-23","2018-12-06",13
1040,1,"Flour",4,56000.00,"2018-11-06","2018-09-30",10
1041,1,"Chicken",5,200000.00,"2018-09-14","2018-10-02",12
1044,1,"Edible_Oil",9,40500.00,"2018-10-17","2018-12-02",11
1046,1,"Chocolates",10,50000.00,"2018-10-29","2018-11-25",4
1054,1,"Organic_Fruits",10,200000.00,"2018-09-27","2018-09-22",21
1067,1,"Legumes",8,160000.00,"2019-01-08","2018-09-26",14
1068,1,"Fresh_Fruits",5,100000.00,"2018-08-13","2018-11-27",16
1071,1,"Salt",4,20000.00,"2018-08-31","2018-11-16",6
1072,1,"Organic_Vegetables",8,80000.00,"2018-11-14","2018-08-21",9
1077,1,"Organic_Fruits",4,80000.00,"2018-12-03","2018-10-17",21
1079,1,"Noodles",1,3500.00,"2018-12-21","2018-08-14",7
1081,1,"Flour",10,140000.00,"2018-08-27","2018-12-13",10
1085,1,"Cookies",10,20000.00,"2019-01-02","2018-08-09",8
1087,1,"Fresh_Vegetables",1,5000.00,"2018-10-11","2018-11-01",20
1088,1,"Flour",8,112000.00,"2018-09-12","2018-12-02",10
1089,1,"Biscuits",2,4000.00,"2018-12-19","2018-08-27",13
1090,1,"Fish",5,100000.00,"2018-11-17","2018-09-29",5
1091,1,"Fresh_Fruits",5,100000.00,"2018-11-21","2018-09-27",16
1096,1,"Fish",10,200000.00,"2018-10-16","2018-11-10",5
1100,1,"Noodles",2,7000.00,"2018-09-05","2018-08-22",7
1101,1,"Cookies",6,12000.00,"2018-11-02","2018-11-08",8
1103,1,"Cakes",10,20000.00,"2018-09-17","2018-11-27",2
1118,1,"Fresh_Vegetables",1,5000.00,"2018-11-12","2018-12-11",20
1123,1,"Organic_Staples",10,180000.00,"2018-09-28","2018-12-26",19
1126,1,"Legumes",2,40000.00,"2018-12-08","2018-08-27",14
1132,1,"Noodles",5,17500.00,"2019-01-05","2018-12-19",7
1134,1,"Meat",4,300000.00,"2018-10-26","2019-01-03",18
1138,1,"Biscuits",6,12000.00,"2018-11-10","2018-09-13",13
1147,1,"Salt",9,45000.00,"2018-10-28","2018-09-19",6
1151,1,"Legumes",9,180000.00,"2018-12-09","2018-11-17",14
1153,1,"Organic_Staples",3,54000.00,"2018-10-13","2018-10-21",19
1154,1,"Legumes",6,120000.00,"2018-11-30","2018-10-10",14
1156,1,"Salt",6,30000.00,"2018-10-11","2018-11-12",6
1157,1,"Organic_Staples",2,36000.00,"2018-12-18","2018-12-22",19
1158,1,"Cakes",5,10000.00,"2018-08-14","2018-11-03",2
1159,1,"Spices",1,5000.00,"2018-11-08","2018-09-04",15
1160,1,"Cakes",8,16000.00,"2018-12-25","2018-09-01",2
1172,1,"Biscuits",10,20000.00,"2018-11-25","2018-09-18",13
1179,1,"Chicken",10,400000.00,"2018-12-16","2018-12-18",12
1184,1,"Organic_Staples",5,90000.00,"2018-08-23","2018-10-24",19
1186,1,"Chocolates",7,35000.00,"2018-12-29","2018-12-27",4
1189,1,"Salt",4,20000.00,"2018-10-07","2018-08-23",6
1191,1,"Chicken",1,40000.00,"2018-08-29","2018-11-26",12
1193,1,"Biscuits",6,12000.00,"2018-10-27","2018-09-21",13
1194,1,"Organic_Fruits",9,180000.00,"2018-09-08","2018-09-21",21
1201,1,"Fresh_Fruits",6,120000.00,"2018-10-15","2018-11-04",16
1203,1,"Organic_Vegetables",7,70000.00,"2018-11-10","2018-08-10",9
1205,1,"Meat",10,750000.00,"2018-11-26","2018-09-27",18
1206,1,"Health_Drinks",7,35000.00,"2018-12-01","2018-11-08",3
1212,1,"Rice",9,99000.00,"2018-11-09","2018-08-12",17
1213,1,"Organic_Staples",4,72000.00,"2018-12-04","2018-09-26",19
1218,1,"Flour",9,126000.00,"2018-08-14","2018-10-27",10
1222,1,"Chicken",10,400000.00,"2018-12-18","2018-11-14",12
1225,1,"Cookies",3,6000.00,"2018-09-10","2018-11-14",8
1226,1,"Rice",3,33000.00,"2018-10-18","2018-09-20",17
1227,1,"Spices",5,25000.00,"2018-11-20","2018-10-18",15
1229,1,"Fish",8,160000.00,"2019-01-08","2018-10-22",5
1233,1,"Rice",2,22000.00,"2019-01-03","2018-08-15",17
1238,1,"Legumes",5,100000.00,"2018-12-11","2018-12-01",14
1239,1,"Chicken",10,400000.00,"2018-09-06","2018-11-11",12
1241,1,"Rice",2,22000.00,"2018-10-22","2018-12-16",17
1243,1,"Biscuits",1,2000.00,"2018-12-19","2018-10-05",13
1245,1,"Breads",2,6000.00,"2018-12-23","2018-10-01",1
1250,1,"Cookies",1,2000.00,"2018-12-15","2018-11-09",8
1255,1,"Cookies",2,4000.00,"2018-10-29","2019-01-07",8
1258,1,"Cookies",1,2000.00,"2018-08-29","2018-08-31",8
1259,1,"Health_Drinks",5,25000.00,"2018-08-19","2018-11-30",3
1262,1,"Cakes",9,18000.00,"2019-01-01","2018-09-19",2
1263,1,"Breads",6,18000.00,"2018-11-02","2018-08-31",1
1265,1,"Fish",5,100000.00,"2018-12-30","2018-12-25",5
1267,1,"Fish",5,100000.00,"2018-08-09","2018-08-22",5
1270,1,"Fresh_Fruits",1,20000.00,"2018-09-11","2018-11-26",16
1274,1,"Chocolates",6,30000.00,"2018-08-19","2018-09-27",4
1276,1,"Fresh_Vegetables",10,50000.00,"2018-11-24","2018-10-20",20
1278,1,"Salt",3,15000.00,"2018-09-25","2018-10-10",6
1279,1,"Fresh_Vegetables",7,35000.00,"2018-10-15","2018-11-09",20
1280,1,"Organic_Vegetables",5,50000.00,"2018-09-18","2018-12-11",9
1282,1,"Cookies",2,4000.00,"2018-08-10","2018-09-15",8
1283,1,"Breads",6,18000.00,"2018-09-15","2018-12-06",1
1288,1,"Organic_Vegetables",7,70000.00,"2018-09-08","2018-09-06",9
1289,1,"Chicken",3,120000.00,"2018-09-16","2018-11-05",12
1290,1,"Organic_Fruits",9,180000.00,"2018-11-19","2018-09-28",21
1292,1,"Organic_Staples",8,144000.00,"2018-11-09","2018-12-26",19
1296,1,"Spices",1,5000.00,"2018-08-10","2018-11-06",15
1306,1,"Organic_Fruits",7,140000.00,"2018-09-14","2018-09-04",21
1309,1,"Legumes",5,100000.00,"2018-09-03","2018-08-27",14
1310,1,"Fresh_Vegetables",6,30000.00,"2018-08-27","2018-08-19",20
